disorder1	disorder2	ngenes1	ngenes2	class1	class2	ncommon_genes 
Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	5	5	Connective tissue	Connective tissue	5
Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	5	5	Connective tissue	Connective tissue	5
Psoriatic arthritis	Blau syndrome	6	6	Dermatological	multiple	6
Psoriatic arthritis	Crohn disease	6	6	Dermatological	Gastrointestinal	6
Psoriatic arthritis	Sarcoidosis	6	6	Dermatological	Immunological	6
Pulmonary alveolar proteinosis	Pneumonitis	2	2	Respiratory	Respiratory	2
Pulmonary alveolar proteinosis	Pulmonary fibrosis	2	2	Respiratory	Respiratory	2
Pulmonary alveolar proteinosis	Surfactant protein C deficiency	2	2	Respiratory	Respiratory	2
Pulmonary fibrosis	Pneumonitis	2	2	Respiratory	Respiratory	2
Pulmonary fibrosis	Pulmonary alveolar proteinosis	2	2	Respiratory	Respiratory	2
Pulmonary fibrosis	Surfactant protein C deficiency	2	2	Respiratory	Respiratory	2
Pyropoikilocytosis	Elliptocytosis-2	1	1	Hematological	Hematological	1
Pyropoikilocytosis	Spherocytosis	1	1	Hematological	Hematological	1
Pyruvate dehydrogenase deficiency	Leigh syndrome	2	2	Metabolic	Neurological	2
Rabson-Mendenhall syndrome	Diabetes mellitus	1	1	multiple	Endocrine	1
Rabson-Mendenhall syndrome	Leprechaunism	1	1	multiple	Developmental	1
RAPADILINO syndrome	Rothmund-Thomson syndrome	3	3	multiple	multiple	3
Rapp-Hodgkin syndrome	ADULT syndrome	7	7	multiple	multiple	7
Rapp-Hodgkin syndrome	Ectrodactyly	7	7	multiple	Skeletal	7
Rapp-Hodgkin syndrome	Hay-Wells syndrome	7	7	multiple	multiple	7
Rapp-Hodgkin syndrome	Limb-mammary syndrome	7	7	multiple	multiple	7
Rapp-Hodgkin syndrome	Split-hand/foot malformation	7	7	multiple	Skeletal	7
Red hair/fair skin	Analgesia from kappa-opioid receptor agonist	1	1	Dermatological	Unclassified	1
Red hair/fair skin	Oculocutaneous albinism	1	1	Dermatological	Ophthamological	1
Red hair/fair skin	UV-induced skin damage	1	1	Dermatological	Dermatological	1
Refsum disease	Rhizomelic chondrodysplasia punctata	2	2	Neurological	multiple	2
Refsum disease	Adrenoleukodystrophy	2	2	Neurological	Neurological	2
Refsum disease	Zellweger syndrome-1	2	2	Neurological	multiple	2
Refsum disease	Adrenoleukodystrophy	1	1	Neurological	Neurological	1
Refsum disease	Zellweger syndrome	1	1	Neurological	multiple	1
Refsum disease	Zellweger syndrome-3	4	4	Neurological	multiple	4
Renal carcinoma	Birt-Hogg-Dube syndrome	2	2	Cancer	Dermatological	2
Renal carcinoma	Colorectal cancer	2	2	Cancer	Cancer	2
Renal carcinoma	Pneumothorax	2	2	Cancer	Respiratory	2
Renal cell carcinoma	Hepatocellular carcinoma	1	1	Cancer	Cancer	1
Renal cell carcinoma	Hemangioblastoma	1	1	Cancer	Cancer	1
Renal cell carcinoma	Pheochromocytoma	1	1	Cancer	Cancer	1
Renal cell carcinoma	Polycythemia	1	1	Cancer	Hematological	1
Renal cell carcinoma	von Hippel-Lindau syndrome	1	1	Cancer	Cancer	1
Renal hypoplasia	Optic nerve coloboma with renal disease	1	1	Renal	multiple	1
Renal tubular acidosis	Blood group	3	3	Renal	Hematological	3
Renal tubular acidosis	Blood group	3	3	Renal	Hematological	3
Renal tubular acidosis	Blood group	3	3	Renal	Hematological	3
Renal tubular acidosis	Elliptocytosis	3	3	Renal	Hematological	3
Renal tubular acidosis	Hemolytic anemia due to band 3 defect defect	3	3	Renal	Hematological	3
Renal tubular acidosis	Spherocytosis	3	3	Renal	Hematological	3
Renal tubular dysgenesis	Alzheimer disease	3	3	Renal	Neurological	3
Renal tubular dysgenesis	Angiotensin I-converting enzyme	3	3	Renal	Endocrine	3
Renal tubular dysgenesis	Diabetic nephropathy	3	3	Renal	Endocrine	3
Renal tubular dysgenesis	Myocardial infarction	3	3	Renal	Cardiovascular	3
Renal tubular dysgenesis	SARS	3	3	Renal	Immunological	3
Renal tubular dysgenesis	Hypertension	3	3	Renal	Cardiovascular	3
Renal tubular dysgenesis	Hypertension	2	2	Renal	Cardiovascular	2
Renal tubular dysgenesis	Preeclampsia	2	2	Renal	Cardiovascular	2
Renal tubular dysgenesis	Hyperproreninemia	1	1	Renal	Cardiovascular	1
Renpenning syndrome	Alpha-thalassemia/mental retardation syndrome	7	5	Neurological	Hematological	2
Renpenning syndrome	Alpha-thalassemia myelodysplasia syndrome	7	5	Neurological	Hematological	2
Renpenning syndrome	Chudley-Lowry syndrome	7	5	Neurological	multiple	2
Renpenning syndrome	Juberg-Marsidi syndrome	7	5	Neurological	multiple	2
Renpenning syndrome	Smith-Fineman-Myers syndrome	7	5	Neurological	multiple	2
Renpenning syndrome	Sutherland-Haan syndrome-like	7	5	Neurological	multiple	2
Resting heart rate	Congestive heart failure	3	3	Cardiovascular	Cardiovascular	3
Restrictive dermopathy	Mandibuloacral dysplasia with type B lipodystrophy	4	4	Dermatological	multiple	4
Retinal degeneration	Retinitis pigmentosa-27	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa-1	Hypertriglyceridemia	2	2	Ophthamological	Metabolic	2
Retinitis pigmentosa-12	Leber congenital amaurosis	2	2	Ophthamological	Ophthamological	2
Retinitis pigmentosa-12	Pigmented paravenous chorioretinal atrophy	2	2	Ophthamological	Ophthamological	2
Retinitis pigmentosa-19	Cone-rod dystrophy 3	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-19	Fundus flavimaculatus	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-19	Macular dystrophy	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-19	Stargardt disease-1	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-20	Leber congenital amaurosis-2	2	2	Ophthamological	Ophthamological	2
Retinitis pigmentosa-27	Retinal degeneration	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa-3	Cone dystrophy-1	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-3	Cone-rod dystrophy	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-3	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa-3	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa-3	Macular degeneration	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-3	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa-3	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-3	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa-4	Night blindness	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa-4	Retinitis pigmentosa	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa-7	Butterfly dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa-7	Foveomacular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa-7	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa-7	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa-7	Retinitis pigmentosa	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa-7	Retinitis punctata albescens	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Bothnia retinal dystrophy	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Fundus albipunctatus	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Newfoundland rod-cone dystrophy	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis punctata albescens	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Usher syndrome	1	1	Ophthamological	multiple	1
Retinitis pigmentosa	Retinitis pigmentosa	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Night blindness	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Retinitis pigmentosa	1	1	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Night blindness	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Retinitis pigmentosa-4	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Butterfly dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Foveomacular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Retinitis pigmentosa-7	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Retinitis punctata albescens	6	6	Ophthamological	Ophthamological	6
Retinitis pigmentosa	Cone-rod dystrophy	2	2	Ophthamological	Ophthamological	2
Retinitis pigmentosa	Leber congenital amaurosis	2	2	Ophthamological	Ophthamological	2
Retinitis pigmentosa	Enhanced S-cone syndrome	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Cone dystrophy-1	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Cone-rod dystrophy	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Cone-rod retinal dystrophy-2	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Leber congenital amaurosis	3	3	Ophthamological	Ophthamological	3
Retinitis pigmentosa	Macular degeneration	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis pigmentosa-3	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis pigmentosa	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis pigmentosa	3	5	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Cone dystrophy-1	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Cone-rod dystrophy	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Macular degeneration	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Retinitis pigmentosa-3	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Cone dystrophy-1	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Cone-rod dystrophy	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Macular degeneration	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Retinitis pigmentosa-3	5	5	Ophthamological	Ophthamological	5
Retinitis pigmentosa	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Retinitis pigmentosa	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Retinitis punctata albescens	Butterfly dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Foveomacular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Retinitis pigmentosa-7	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Retinitis pigmentosa	6	6	Ophthamological	Ophthamological	6
Retinitis punctata albescens	Bothnia retinal dystrophy	1	1	Ophthamological	Ophthamological	1
Retinitis punctata albescens	Fundus albipunctatus	1	1	Ophthamological	Ophthamological	1
Retinitis punctata albescens	Newfoundland rod-cone dystrophy	1	1	Ophthamological	Ophthamological	1
Retinitis punctata albescens	Retinitis pigmentosa	1	1	Ophthamological	Ophthamological	1
Retinoblastoma	Bladder cancer	1	1	Cancer	Cancer	1
Rett syndrome	Angelman syndrome	5	5	Neurological	Developmental	5
Rett syndrome	Autism	5	5	Neurological	Psychiatric	5
Rett syndrome	Mental retardation	5	5	Neurological	Neurological	5
Rett syndrome	Mental retardation	5	5	Neurological	Neurological	5
Rett syndrome	PPM-X syndrome	5	5	Neurological	Neurological	5
Rett syndrome	Rett syndrome	5	5	Neurological	Neurological	5
Rett syndrome	Angelman syndrome	5	5	Neurological	Developmental	5
Rett syndrome	Autism	5	5	Neurological	Psychiatric	5
Rett syndrome	Mental retardation	5	5	Neurological	Neurological	5
Rett syndrome	Mental retardation	5	5	Neurological	Neurological	5
Rett syndrome	PPM-X syndrome	5	5	Neurological	Neurological	5
Rett syndrome	Rett syndrome	5	5	Neurological	Neurological	5
Rhabdoid predisposition syndrome	Rhabdoid tumors	4	4	Cancer	Cancer	4
Rhabdoid tumors	Rhabdoid predisposition syndrome	4	4	Cancer	Cancer	4
Rhabdomyosarcoma	Breast cancer	3	3	Cancer	Cancer	3
Rhabdomyosarcoma	Lung cancer	3	3	Cancer	Cancer	3
Rhabdomyosarcoma	Craniofacial-deafness-hand syndrome	4	4	Cancer	multiple	4
Rhabdomyosarcoma	Waardenburg syndrome	4	4	Cancer	multiple	4
Rhabdomyosarcoma	Waardenburg syndrome	4	4	Cancer	multiple	4
Rheumatoid arthritis	Graft-versus-host disease	2	2	Connective tissue	Immunological	2
Rheumatoid arthritis	HIV-1	2	2	Connective tissue	Immunological	2
Rheumatoid arthritis	Bare lymphocyte syndrome	2	2	Connective tissue	Immunological	2
Rheumatoid arthritis	Multiple sclerosis	2	2	Connective tissue	Neurological	2
Rheumatoid arthritis	Diabetes mellitus	4	4	Connective tissue	Endocrine	4
Rheumatoid arthritis	Lymphoproliferative syndrome	4	5	Connective tissue	Cancer	1
Rheumatoid arthritis	Systemic lupus erythematosus	4	4	Connective tissue	Immunological	4
Rheumatoid arthritis	Leukemia	3	3	Connective tissue	Cancer	3
Rheumatoid arthritis	Platelet disorder	3	3	Connective tissue	Hematological	3
Rhizomelic chondrodysplasia punctata	Refsum disease	2	2	multiple	Neurological	2
Rh-mod syndrome	Anemia	2	2	Hematological	Hematological	2
Rh-null disease	Blood group	1	1	Hematological	Hematological	1
Rickets	Rickets	1	1	Bone	Bone	1
Rickets	Rickets	1	1	Bone	Bone	1
Rieger anomaly	Anterior segment mesenchymal dysgenesis	3	3	multiple	Ophthamological	3
Rieger anomaly	Axenfeld anomaly	3	3	multiple	Ophthamological	3
Rieger anomaly	Iridogoniodysgenesis	3	3	multiple	Ophthamological	3
Rieger anomaly	Iris hypoplasia and glaucoma	3	3	multiple	Ophthamological	3
Rieger syndrome	Iridogoniodysgenesis syndrome-2	5	5	multiple	Ophthamological	5
Rieger syndrome	Ring dermoid of cornea	5	5	multiple	Ophthamological	5
Ring dermoid of cornea	Iridogoniodysgenesis syndrome-2	5	5	Ophthamological	Ophthamological	5
Ring dermoid of cornea	Rieger syndrome	5	5	Ophthamological	multiple	5
Rippling muscle disease	Cardiomyopathy	2	2	Muscular	Cardiovascular	2
Rippling muscle disease	Creatine phosphokinase	2	2	Muscular	Metabolic	2
Rippling muscle disease	Creatine phosphokinase	2	2	Muscular	Metabolic	2
Rippling muscle disease	Muscular dystrophy	2	2	Muscular	Muscular	2
Rippling muscle disease	Myopathy	2	2	Muscular	Muscular	2
Robinow syndrome	Brachydactyly	4	4	multiple	Skeletal	4
Rothmund-Thomson syndrome	RAPADILINO syndrome	3	3	multiple	multiple	3
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	5	multiple	Neurological	5
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	4	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	5	multiple	Neurological	5
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	4	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	5	multiple	Neurological	5
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	5	5	multiple	Neurological	5
Roussy-Levy syndrome	Dejerine-Sottas disease	5	4	multiple	multiple	1
Roussy-Levy syndrome	Dejerine-Sottas syndrome	5	5	multiple	multiple	5
Roussy-Levy syndrome	Neuropathy	5	5	multiple	Neurological	5
Roussy-Levy syndrome	Neuropathy	5	4	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	5	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	4	multiple	Neurological	4
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	5	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	4	multiple	Neurological	4
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	5	multiple	Neurological	1
Roussy-Levy syndrome	Charcot-Marie-Tooth disease	4	5	multiple	Neurological	1
Roussy-Levy syndrome	Dejerine-Sottas disease	4	4	multiple	multiple	4
Roussy-Levy syndrome	Dejerine-Sottas syndrome	4	5	multiple	multiple	1
Roussy-Levy syndrome	Neuropathy	4	5	multiple	Neurological	1
Roussy-Levy syndrome	Neuropathy	4	4	multiple	Neurological	4
Rubenstein-Taybi syndrome	Blue-cone monochromacy	3	4	multiple	Ophthamological	1
Rubenstein-Taybi syndrome	Colorblindness	3	4	multiple	Ophthamological	1
Rubinstein-Taybi syndrome	Colorectal cancer	1	1	multiple	Cancer	1
Saethre-Chotzen syndrome	Apert syndrome	4	4	Developmental	Connective tissue	4
Saethre-Chotzen syndrome	Beare-Stevenson cutis gyrata syndrome	4	4	Developmental	multiple	4
Saethre-Chotzen syndrome	Craniofacial-skeletal-dermatologic dysplasia	4	4	Developmental	multiple	4
Saethre-Chotzen syndrome	Craniosynostosis	4	4	Developmental	Skeletal	4
Saethre-Chotzen syndrome	Crouzon syndrome	4	4	Developmental	Skeletal	4
Saethre-Chotzen syndrome	Gastric cancer	4	4	Developmental	Cancer	4
Saethre-Chotzen syndrome	Jackson-Weiss syndrome	4	4	Developmental	Skeletal	4
Saethre-Chotzen syndrome	Pfeiffer syndrome	4	4	Developmental	Skeletal	4
Saethre-Chotzen syndrome	Saethre-Chotzen syndrome with eyelid anomalies	3	3	Developmental	Developmental	3
Saethre-Chotzen syndrome with eyelid anomalies	Saethre-Chotzen syndrome	3	3	Developmental	Developmental	3
Salivary adenoma	Lipoma	4	4	Cancer	Cancer	4
Salivary adenoma	Lipomatosis	4	4	Cancer	Cancer	4
Salivary adenoma	Uterine leiomyoma	4	4	Cancer	Cancer	4
Salla disease	Sialic acid storage disorder	3	3	Metabolic	Metabolic	3
Sandhoff disease	Spinal muscular atrophy	1	1	Metabolic	Muscular	1
Sarcoidosis	Blau syndrome	6	6	Immunological	multiple	6
Sarcoidosis	Crohn disease	6	6	Immunological	Gastrointestinal	6
Sarcoidosis	Psoriatic arthritis	6	6	Immunological	Dermatological	6
SARS	Alzheimer disease	3	3	Immunological	Neurological	3
SARS	Angiotensin I-converting enzyme	3	3	Immunological	Endocrine	3
SARS	Diabetic nephropathy	3	3	Immunological	Endocrine	3
SARS	Myocardial infarction	3	3	Immunological	Cardiovascular	3
SARS	Renal tubular dysgenesis	3	3	Immunological	Renal	3
Schimke immunoosseous dysplasia	HARP syndrome	3	4	Connective tissue	Metabolic	1
Schimke immunoosseous dysplasia	Neurodegeneration	3	4	Connective tissue	Neurological	1
Schindler disease	Kanzaki disease	1	1	Metabolic	Metabolic	1
Schindler disease	Schindler disease	1	1	Metabolic	Metabolic	1
Schindler disease	Kanzaki disease	1	1	Metabolic	Metabolic	1
Schindler disease	Schindler disease	1	1	Metabolic	Metabolic	1
Schizoaffective disorder	Schizophrenia	1	1	Psychiatric	Psychiatric	1
Schizophrenia	Achalasia-addisonianism-alacrimia syndrome	4	2	Psychiatric	multiple	1
Schizophrenia	Alzheimer disease-1	4	4	Psychiatric	Neurological	4
Schizophrenia	Amyloidosis	4	4	Psychiatric	Neurological	4
Schizophrenia	Schizoaffective disorder	1	1	Psychiatric	Psychiatric	1
Schizophrenia	Alcohol dependence	1	1	Psychiatric	Unclassified	1
Schizophrenia	Anorexia nervosa	1	1	Psychiatric	Nutritional	1
Schizophrenia	Obsessive-compulsive disorder	1	1	Psychiatric	Psychiatric	1
Schizophrenia	Seasonal affective disorder	1	1	Psychiatric	Psychiatric	1
Schizophrenia	Hyperprolinemia	3	3	Psychiatric	Metabolic	3
Schwannomatosis	Meningioma	1	1	Cancer	Cancer	1
Schwannomatosis	Neurofibromatosis	1	1	Cancer	Cancer	1
Schwartz-Jampel syndrome	Dyssegmental dysplasia	5	5	multiple	Neurological	5
Sea-blue histiocyte disease	Alzheimer disease-2	2	2	Hematological	Neurological	2
Sea-blue histiocyte disease	Hyperlipoproteinemia	2	2	Hematological	Metabolic	2
Sea-blue histiocyte disease	Myocardial infarction susceptibility	2	2	Hematological	Cardiovascular	2
Seasonal affective disorder	Alcohol dependence	1	1	Psychiatric	Unclassified	1
Seasonal affective disorder	Anorexia nervosa	1	1	Psychiatric	Nutritional	1
Seasonal affective disorder	Obsessive-compulsive disorder	1	1	Psychiatric	Psychiatric	1
